ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;6;1s;64.2973479704548;112.832628116454;0.768695302453901;67.8528;177.129976086909;185.467970614342;219.435667662314;192.03737653975;13904.6280615422;1860.8777786188;0.986249232128505;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;7;1s;74.1389097019398;156.742246733746;0.38063273080979;80.5227090909091;230.881156435686;216.533602171487;194.770486593518;258.061721674867;12280.8209232533;2535.14685004496;0.969869918109663;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;8;1s;47.8145799977466;252.289750203095;0.720135958159722;93.0676545454545;300.104330200841;234.204841925269;242.20720235513;341.822686386514;15320.1089407931;4899.28632527525;0.948443068593218;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;9;1s;70.3647326350537;147.550463053672;0.126562903869887;105.605709090909;217.915195688725;198.178241007157;207.09544647401;284.594759020761;5930.41366329387;6458.47103811855;0.401273685795757;Strain100-R20.9;0;Has large jumps & Bad R2 on fit 
3T3aSFL_nodrug;21-01-21;M3_P1_C2;21-01-21_M3_P1_C2;10;1s;27.8022103829673;237.341373077514;0.109842112835452;118.143745454545;265.143583460482;189.980752026155;190.494989322116;300.175311071774;27668.6971189054;10360.8625664137;0.908053439941375;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;1;1s;132.680203713217;143.008744200636;0.74547351513234;4.34658181818182;275.688947913854;209.548734852092;217.710680072299;527.299330317574;1760.67480372395;765.933366670126;0.760205940335787;Strain100-R20.9;0;Has large jumps & Bad R2 on fit 
3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;2;1s;-0.205845399342365;266.292950384956;-0.880020214300571;17.3257636363636;266.087104985613;207.899419319852;207.915390226001;306.581228323543;66578.3212631559;31318.0897388607;0.898462500126961;Strain100-R20.9;0;Bad R2 on fit 
3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;3;1s;66.0951714804086;171.297211662245;-0.268203287632867;29.8657272727273;237.392383142654;223.166977400748;209.578937518582;256.267710434728;16070.6679349949;2893.76117909156;0.977121498413852;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;4;1s;78.0366136313113;168.89732788869;0.623061949789982;42.4046363636364;246.933941520001;216.834824658274;229.992521953331;262.372871467131;13106.6697196369;2627.64319244565;0.973931383031473;Strain100-R20.9;1;Succes!
3T3aSFL_nodrug;21-01-21;M3_P1_C3;21-01-21_M3_P1_C3;5;1s;42.2034809457396;157.052151477709;0.263525862222227;54.9427090909091;199.255632423448;190.249220492024;198.760800677836;209.864333884051;35253.3009645728;7116.88700821062;0.974690466735538;Strain100-R20.9;1;Succes!
