;ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments;manipID;date;manip;experimentType;drug;substrate;objective magnification;scale pixel per um;objective immersion;optical index correction;magnetic field correction;cell type;cell subtype;bead type;bead diameter;normal field;ramp field;compression duration;with fluo images;bacteria;comments;cellID;meanFluoPeakAmplitude
58;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;8;1s;123.69413317582399;-16.6874341256866;0.683882039084194;121.191;107.006699050137;41.4131105983206;41.4131105983206;199.52672455070498;2191.0420078822604;132.594285257855;0.995591699171557;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
59;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;9;1s;112.16396540678801;24.598671217199303;0.679440279901496;135.628675675676;136.76263662398702;45.08420950865;45.08420950865;222.67254223590402;2848.2375877188397;193.69479444241;0.995724836350308;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
60;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;10;1s;147.125940487139;91.4494440867077;0.8052499322057951;150.038052631579;238.575384573846;105.209249020326;105.209249020326;354.024784803333;2659.40853966203;436.30609502810097;0.976884604284066;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
61;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;11;1s;79.37713780660499;21.346538056382002;0.28633813018266496;164.439578947368;100.72367586298701;134.186926242918;134.186926242918;160.33716570733802;3970.4212122696295;485.93773230379304;0.9868845435129541;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
62;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;12;1s;125.196245921916;49.8700442512288;0.6720419886178101;178.89448648648602;175.06629017314498;117.572296661962;117.572296661962;259.053387151178;2923.63778080535;188.023268822491;0.9964008385975891;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
63;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;13;1s;90.45875808120229;-21.3236623639306;0.516887057411166;193.214157894737;69.1350957172717;118.33544064861601;118.33544064861601;124.300410561658;3112.79569868232;149.820696702825;0.996906562689371;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
64;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;14;1s;63.0366781484153;-16.3001773058085;0.6992460229288061;5.6044324324324295;46.736500842606794;43.494238940611496;;87.6096654464047;3960.96563390204;445.242883310675;0.9842626432649009;Strain100-R20.9;1;Succes!;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
65;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
66;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
67;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;3;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
68;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;4;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
69;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;5;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
70;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
71;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
72;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;3;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
73;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;4;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
74;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;5;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
75;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;6;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
76;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;7;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
77;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;8;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
78;3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;9;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-05_M2;20-08-05;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
79;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;1;1s;54.3383000315454;142.45555130792;0.801060737589477;20.612052631578898;196.79385133946602;172.735487447067;172.735487447067;253.89608397736302;8553.47166289432;1405.0294027432901;0.984122317616473;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
80;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;2;1s;110.23910816388201;132.21810204861;0.655561798790153;35.0659473684211;242.457210212492;167.776769426087;167.776769426087;324.011986113589;3488.58114099472;729.215843519529;0.974241471000623;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
81;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;3;1s;122.11136709483;180.841159340113;0.6594209384821689;49.4205135135135;302.952526434942;190.08658666474201;190.08658666474201;388.170957363674;3691.40567493366;502.662909593001;0.9896699255726992;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
82;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;4;1s;127.19603410203699;180.399662922206;0.625113949830908;63.8620263157895;307.595697024242;248.931511454506;248.931511454506;401.395050835295;3140.1185431995696;461.722883843831;0.986380522912585;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
83;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;5;1s;158.381460681997;213.88061140954602;0.636611501195224;78.2185135135135;372.26207209154296;282.397264871719;282.397264871719;452.665677069465;3146.67768549557;232.787457852323;0.9967812187207571;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
84;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;6;1s;181.797808900549;109.526827822449;0.7450878233428331;92.654;291.324636722999;284.020146282253;284.020146282253;382.424198309258;2051.60487310988;403.94288696238505;0.9753848501396859;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
85;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;7;1s;137.026100516064;86.3340754288435;0.640811049407549;106.99897368421101;223.36017594490698;158.895337828924;158.895337828924;299.47509977361;2648.88184388028;862.6468382534661;0.940217451252233;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
86;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;8;1s;183.84797959168802;142.889235002588;0.6878628329983678;121.40948648648701;326.737214594276;148.843617800191;148.843617800191;450.577406438345;1963.89770012862;185.50280004849603;0.993694642871693;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
87;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;9;1s;177.87394594667597;185.531998879488;0.694263447383488;135.749342105263;363.405944826163;256.828229929707;256.828229929707;463.521598452297;2203.37192022469;314.751523290884;0.9877054757262109;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
88;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;10;1s;162.595262510746;158.877353739642;0.62313247216571;150.19407894736798;321.472616250388;249.871211875839;249.871211875839;452.066461382914;2063.4428909511803;252.38047110468102;0.9892772435229251;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
89;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;11;1s;55.7054146232243;148.37404031960898;0.797571870534684;5.61748648648649;204.07945494283402;225.36018228135399;;247.32027434150902;10392.988249758;1251.39644627852;0.9923582651864141;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
90;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
91;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
92;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;3;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
93;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;4;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
94;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;5;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
95;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;6;1s;22.0495825280159;2.21408379472088;-0.0141486331277317;91.5155405405405;24.263666322736803;-3.60563821685173;-3.60563821685173;36.9004807339875;15934.5344639572;2123.38050177221;0.9828827265427199;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
96;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;7;1s;22.3824324361015;22.1564558720635;0.46764963137247295;105.912513513514;44.538888308165;27.462408599342798;27.462408599342798;55.818933806550895;24653.0093502108;3787.38942708498;0.983543260722005;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
97;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;8;1s;18.244723530848898;11.1551649356354;0.259282183681787;120.272513513514;29.3998884664843;26.435819305485;26.435819305485;42.8438405775477;24381.7349493641;5866.50255516451;0.953671608617469;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
98;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;9;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
99;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;1;1s;88.7188143046556;83.84447314250559;0.43124403781934095;20.3894864864865;172.56328744716097;122.408301672383;122.408301672383;230.314396766436;4874.91427495622;636.751674439778;0.9892319219414302;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
100;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;2;1s;167.280122846548;129.46848586717;0.626412394044909;39.7604864864865;296.748608713718;155.412874087951;155.412874087951;399.00900513282204;2474.75430378726;185.648500884161;0.99587188575571;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
101;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;3;1s;131.654520641408;108.28462123469;0.63398297136012;54.14045945945949;239.93914187609798;209.441184390886;209.441184390886;336.78112144399;2986.04753820155;225.845297420729;0.9957061543599699;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
102;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;4;1s;84.38151468328091;69.7034520378423;0.539872235886055;68.50348648648651;154.084966721123;150.109160374601;150.109160374601;206.82813443087102;5138.2110405761705;512.314152259652;0.993102780603345;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
103;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;5;1s;91.180825100361;77.6876740700212;0.579462424647167;82.86851351351349;168.868499170382;124.98647346686701;124.98647346686701;225.58650409291698;4922.6390401595;321.632390671446;0.9970486480883021;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
104;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;6;1s;75.1452249489547;59.5605366446126;0.6541002916442851;97.2555135135135;134.70576159356702;114.86554040701799;114.86554040701799;187.46742487397998;5371.31730471659;645.812415988357;0.9900135780214709;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
105;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;7;1s;67.5783797905998;51.111772354796706;0.573802195069965;111.638513513514;118.690152145396;96.03270404997329;96.03270404997329;166.22759930313802;5854.458373771321;651.388469839254;0.9910139758942328;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
106;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;8;1s;35.811878986004;53.69276982307979;0.445552114627175;126.02654054053998;89.5046488090838;75.72242947597529;75.72242947597529;105.86146497498001;17451.766577854298;4073.8787031216298;0.97227574736184;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
107;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;9;1s;35.9437821500239;37.511079706281;0.414352701492099;140.405513513514;73.4548618563049;66.6909544491255;66.6909544491255;94.34804134977199;13939.1997005901;2779.6004620436897;0.9754089610567058;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
108;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C6;20-08-07_M2_P1_C6;10;1s;83.5240734618532;61.090016591319504;0.56067648241817;5.587999999999999;144.61409005317302;119.813659875714;;184.817943741523;6031.20070906123;438.058701829599;0.9962924259134491;Strain100-R20.9;1;Succes!;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
109;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
110;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
111;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;3;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
112;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;4;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
113;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;5;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
114;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;6;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
115;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;7;1s;54.458943184824804;-61.1779814206406;0.00804451608738432;106.066;-6.719038235815789;9.54604514305265;9.54604514305265;91.7862933965;1913.4946519298499;1068.5829174475698;0.472566129915746;Strain100-R20.9;0;Has large jumps & Bad R2 on fit ;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
116;3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C7;20-08-07_M2_P1_C7;8;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-07_M2;20-08-07;M2;compressions and constant field;none;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
117;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C3;20-08-04_M2_P1_C3;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
118;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C3;20-08-04_M2_P1_C3;2;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
119;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C3;20-08-04_M2_P1_C3;3;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
120;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C3;20-08-04_M2_P1_C3;4;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
121;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C3;20-08-04_M2_P1_C3;5;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
122;3T3aSFL_BSA_doxy;20-08-04;M2_P1_C4;20-08-04_M2_P1_C4;1;1s;;;;;;;;;;;;Strain100-R20.9;0;Couldn't be fitted;20-08-04_M2;20-08-04;M2;compressions and constant field;doxycyclin;BSA coated glass;100X;15.8;oil;0.875;1.15;3T3;aSFL;M450;4503;10;['3', '40'];1s;False;;;;
